iter	AUC:type=Mu	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5
1571	0.9917830236	0.6298492809	0.795247725	0.6666666667	0.7226890756	0.809228039	0.825286212	0.7224080268	0.5494505495
1572	0.9917998802	0.629596223	0.795247725	0.6666666667	0.7226890756	0.809228039	0.825286212	0.7224080268	0.5494505495
1573	0.9918100988	0.6294850844	0.7957532861	0.6666666667	0.7226890756	0.809228039	0.8256972112	0.7224080268	0.5652173913
1574	0.9918137245	0.6293606478	0.7957532861	0.6666666667	0.7226890756	0.809228039	0.8256972112	0.7224080268	0.5652173913
1575	0.9918258419	0.6291344961	0.795247725	0.6666666667	0.7226890756	0.8081705151	0.825286212	0.7224080268	0.5652173913
1576	0.9918243848	0.6290193217	0.7957532861	0.6666666667	0.7226890756	0.8081705151	0.8256972112	0.7245409015	0.5652173913
1577	0.9918383943	0.6288413801	0.7957532861	0.6666666667	0.7226890756	0.8081705151	0.8256972112	0.7245409015	0.5652173913
1578	0.9918442119	0.6286443047	0.7957532861	0.6666666667	0.7226890756	0.8081705151	0.8256972112	0.7245409015	0.5652173913
1579	0.9918543118	0.6284418504	0.7957532861	0.6666666667	0.7226890756	0.8081705151	0.8256972112	0.7245409015	0.5652173913
1580	0.9918665018	0.6282314681	0.7957532861	0.6666666667	0.7226890756	0.8081705151	0.8256972112	0.7245409015	0.5652173913
1581	0.9918768889	0.6280282401	0.795247725	0.6666666667	0.7226890756	0.8071111111	0.825286212	0.7245409015	0.5652173913
1582	0.9918844571	0.6278876012	0.7947421638	0.6666666667	0.7226890756	0.8071111111	0.8248756219	0.7224080268	0.5652173913
1583	0.9918769448	0.627792977	0.795247725	0.6666666667	0.7226890756	0.8081705151	0.825286212	0.7224080268	0.5652173913
1584	0.9918991878	0.627556612	0.795247725	0.6666666667	0.7226890756	0.8081705151	0.825286212	0.7224080268	0.5652173913
1585	0.9919038796	0.6274342197	0.795247725	0.6666666667	0.7226890756	0.8081705151	0.825286212	0.7224080268	0.5652173913
1586	0.9919049949	0.6273794547	0.795247725	0.6666666667	0.7226890756	0.8081705151	0.825286212	0.7224080268	0.5652173913
1587	0.9919138797	0.6272035318	0.7957532861	0.6666666667	0.7226890756	0.809228039	0.8256972112	0.7224080268	0.5652173913
1588	0.9919240319	0.6270441534	0.7957532861	0.6666666667	0.7226890756	0.809228039	0.8256972112	0.7224080268	0.5652173913
1589	0.9919392401	0.626879599	0.7957532861	0.6666666667	0.7226890756	0.809228039	0.8256972112	0.7224080268	0.5652173913
1590	0.9919503401	0.6266581264	0.7962588473	0.6666666667	0.7226890756	0.809228039	0.8261086198	0.7245409015	0.5652173913
1591	0.9919629245	0.6264499588	0.7967644085	0.7692307692	0.7226890756	0.809946714	0.8261086198	0.7245409015	0.5652173913
1592	0.9919682306	0.6263410977	0.7967644085	0.7692307692	0.7226890756	0.809946714	0.8261086198	0.7245409015	0.5652173913
1593	0.9919874193	0.6260962492	0.7967644085	0.7692307692	0.7226890756	0.809946714	0.8261086198	0.7245409015	0.5652173913
1594	0.9920250425	0.6257791517	0.7967644085	0.7692307692	0.7226890756	0.809946714	0.8261086198	0.7245409015	0.5652173913
1595	0.9920222363	0.6256605565	0.7967644085	0.7692307692	0.7226890756	0.809946714	0.8261086198	0.7245409015	0.5652173913
1596	0.9920322026	0.625529396	0.7967644085	0.7692307692	0.7226890756	0.809946714	0.8261086198	0.7245409015	0.5652173913
1597	0.9920588224	0.6252212137	0.7967644085	0.7692307692	0.7226890756	0.809946714	0.8261086198	0.7245409015	0.5652173913
1598	0.9920592488	0.6250990036	0.7967644085	0.7692307692	0.7226890756	0.809946714	0.8261086198	0.7245409015	0.5652173913
1599	0.9920679756	0.6249247634	0.7967644085	0.7692307692	0.7226890756	0.809946714	0.8261086198	0.7245409015	0.5652173913
1600	0.9920759193	0.6247620514	0.7967644085	0.7692307692	0.7226890756	0.809946714	0.8261086198	0.7245409015	0.5652173913
1601	0.9920799722	0.6246136975	0.7972699697	0.7692307692	0.7226890756	0.8110026619	0.8265204387	0.7245409015	0.5652173913
1602	0.9920913377	0.6244841682	0.7977755308	0.7692307692	0.7226890756	0.8110026619	0.8269326683	0.7266666667	0.5652173913
1603	0.992100315	0.624327168	0.7977755308	0.7692307692	0.7226890756	0.8120567376	0.8269326683	0.7245409015	0.5652173913
1604	0.9921158899	0.624143157	0.798281092	0.7692307692	0.7226890756	0.8120567376	0.8273453094	0.7266666667	0.5652173913
1605	0.9921160923	0.6240240012	0.798281092	0.7692307692	0.7226890756	0.8120567376	0.8273453094	0.7266666667	0.5652173913
1606	0.9921334223	0.623748268	0.798281092	0.7692307692	0.7226890756	0.8110026619	0.8273453094	0.7287853577	0.5652173913
1607	0.9921335071	0.6236406348	0.7987866532	0.7692307692	0.7226890756	0.8120567376	0.8277583625	0.7287853577	0.5652173913
1608	0.9921519743	0.6234359502	0.798281092	0.7692307692	0.7226890756	0.8110026619	0.8273453094	0.7287853577	0.5652173913
1609	0.992171127	0.6231828465	0.7977755308	0.7692307692	0.7226890756	0.809946714	0.8269326683	0.7287853577	0.5652173913
1610	0.9921842805	0.6230382722	0.798281092	0.7692307692	0.7226890756	0.8110026619	0.8273453094	0.7287853577	0.5652173913
1611	0.9922006359	0.6228056635	0.798281092	0.7692307692	0.7226890756	0.8110026619	0.8273453094	0.7287853577	0.5652173913
1612	0.9922090713	0.6226381202	0.798281092	0.7692307692	0.7226890756	0.8110026619	0.8273453094	0.7287853577	0.5652173913
1613	0.9922236353	0.6224167313	0.7987866532	0.7692307692	0.7226890756	0.8120567376	0.8277583625	0.7287853577	0.5652173913
1614	0.992243934	0.6221557454	0.7987866532	0.7692307692	0.7226890756	0.8120567376	0.8277583625	0.7287853577	0.5652173913
1615	0.9922537033	0.6220254368	0.7987866532	0.7692307692	0.7226890756	0.8120567376	0.8277583625	0.7287853577	0.5652173913
1616	0.9922729434	0.6217520038	0.7987866532	0.7692307692	0.7226890756	0.8120567376	0.8277583625	0.7287853577	0.5652173913
1617	0.9922753076	0.6215529381	0.7987866532	0.7692307692	0.7226890756	0.8120567376	0.8277583625	0.7287853577	0.5652173913
1618	0.9922824999	0.6214469901	0.7987866532	0.7692307692	0.7226890756	0.8120567376	0.8277583625	0.7287853577	0.5652173913
1619	0.9922870874	0.6213427371	0.7987866532	0.7692307692	0.7226890756	0.8120567376	0.8277583625	0.7287853577	0.5652173913
1620	0.992287738	0.6212113355	0.7987866532	0.7692307692	0.7226890756	0.8120567376	0.8277583625	0.7287853577	0.5652173913
1621	0.9923079608	0.6209346303	0.7987866532	0.7692307692	0.7226890756	0.8120567376	0.8277583625	0.7287853577	0.5652173913
1622	0.9923121353	0.6206741485	0.7997977755	0.7692307692	0.7226890756	0.8127772848	0.8287568647	0.73089701	0.5652173913
1623	0.9923266383	0.6204547207	0.7997977755	0.7692307692	0.7226890756	0.8127772848	0.8287568647	0.73089701	0.5652173913
1624	0.9923372312	0.6201958865	0.8008088979	0.7692307692	0.7226890756	0.8138297872	0.8291708292	0.7321131448	0.5806451613
1625	0.9923434819	0.6199738422	0.801314459	0.7692307692	0.7226890756	0.8145519077	0.8297553669	0.7321131448	0.5806451613
1626	0.9923555335	0.6197747765	0.8018200202	0.7692307692	0.7226890756	0.8145519077	0.8301698302	0.7342192691	0.5806451613
1627	0.9923596528	0.6196815024	0.8018200202	0.7692307692	0.7226890756	0.8145519077	0.8303393214	0.7333333333	0.5806451613
1628	0.9923715135	0.6195036048	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1629	0.9923859422	0.6191903767	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1630	0.9924000827	0.6189932625	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1631	0.9924047927	0.6188581511	0.8018200202	0.7692307692	0.7226890756	0.8138297872	0.8301698302	0.7354409318	0.5806451613
1632	0.992413591	0.6187144963	0.8018200202	0.7692307692	0.7226890756	0.8138297872	0.8301698302	0.7354409318	0.5806451613
1633	0.9924258802	0.6185003985	0.8018200202	0.7692307692	0.7226890756	0.8138297872	0.8301698302	0.7354409318	0.5806451613
1634	0.9924366824	0.618319255	0.8018200202	0.7692307692	0.7226890756	0.8138297872	0.8301698302	0.7354409318	0.5806451613
1635	0.9924444349	0.6181359558	0.8018200202	0.7692307692	0.7226890756	0.8138297872	0.8301698302	0.7354409318	0.5806451613
1636	0.9924627757	0.6179639393	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1637	0.9924804456	0.6177120533	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1638	0.9924898319	0.6175179902	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1639	0.992496664	0.6173763149	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1640	0.9925056877	0.6172119121	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1641	0.9925077394	0.6170769214	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1642	0.9925313046	0.616756743	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1643	0.9925336546	0.6165155991	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1644	0.9925468115	0.6162499952	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1645	0.9925636209	0.616060717	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1646	0.9925727445	0.6158254913	0.8023255814	0.7692307692	0.7226890756	0.8145519077	0.8307538692	0.7354409318	0.5806451613
1647	0.9925939317	0.6155849412	0.8028311426	0.7692307692	0.7226890756	0.8145519077	0.8311688312	0.7375415282	0.5806451613
1648	0.992602045	0.6155294333	0.8028311426	0.7692307692	0.7226890756	0.8145519077	0.8311688312	0.7375415282	0.5806451613
1649	0.9925991738	0.6154105852	0.8028311426	0.7692307692	0.7226890756	0.8145519077	0.8311688312	0.7375415282	0.5806451613
1650	0.9926084725	0.6152444617	0.8028311426	0.7692307692	0.7226890756	0.8145519077	0.8311688312	0.7375415282	0.5806451613
1651	0.9926144409	0.6150648747	0.8028311426	0.7692307692	0.7226890756	0.8145519077	0.8311688312	0.7375415282	0.5806451613
1652	0.9926270885	0.614840031	0.8033367037	0.7692307692	0.7226890756	0.8152753108	0.8317523714	0.7375415282	0.5806451613
1653	0.9926424283	0.6145998577	0.8033367037	0.7692307692	0.7226890756	0.8152753108	0.8317523714	0.7375415282	0.5806451613
1654	0.9926519594	0.6143823694	0.8033367037	0.7692307692	0.7226890756	0.8152753108	0.8317523714	0.7375415282	0.5806451613
1655	0.9926672778	0.614154509	0.8033367037	0.7692307692	0.7226890756	0.8152753108	0.8317523714	0.7375415282	0.5806451613
1656	0.992670943	0.6140147872	0.8033367037	0.7692307692	0.7226890756	0.8152753108	0.8317523714	0.7375415282	0.5806451613
1657	0.9927004545	0.6136208382	0.8038422649	0.7692307692	0.7226890756	0.816	0.8323353293	0.7375415282	0.5806451613
1658	0.99271292	0.6134297091	0.8038422649	0.7692307692	0.7226890756	0.816	0.8323353293	0.7375415282	0.5806451613
1659	0.9927297116	0.6131940591	0.8038422649	0.7692307692	0.7226890756	0.816	0.8323353293	0.7375415282	0.5806451613
1660	0.9927431481	0.6130037823	0.8043478261	0.7692307692	0.7226890756	0.8167259786	0.8329177057	0.7375415282	0.5806451613
1661	0.9927473888	0.6128907786	0.8038422649	0.7692307692	0.7226890756	0.8167259786	0.8325024925	0.7354409318	0.5806451613
1662	0.9927699819	0.61259604	0.8038422649	0.7692307692	0.7226890756	0.8170515098	0.8323353293	0.7354409318	0.5806451613
1663	0.9927824726	0.6123701959	0.8038422649	0.7692307692	0.7226890756	0.8173758865	0.8321678322	0.7354409318	0.5806451613
1664	0.992780495	0.6122638006	0.8038422649	0.7692307692	0.7226890756	0.8173758865	0.8321678322	0.7354409318	0.5806451613
1665	0.9927852955	0.6121380793	0.8038422649	0.7692307692	0.7226890756	0.8173758865	0.8321678322	0.7354409318	0.5806451613
1666	0.9927967844	0.6120208196	0.8038422649	0.7692307692	0.7226890756	0.8173758865	0.8321678322	0.7354409318	0.5806451613
1667	0.9928110434	0.6117957672	0.8043478261	0.7692307692	0.7226890756	0.8181011535	0.8327508737	0.7354409318	0.5806451613
1668	0.9928165374	0.6115959838	0.8043478261	0.7692307692	0.7226890756	0.8181011535	0.8327508737	0.7354409318	0.5806451613
1669	0.9928347344	0.6113860802	0.8048533873	0.7692307692	0.7226890756	0.8191489362	0.8331668332	0.7354409318	0.5806451613
1670	0.9928483081	0.6112077621	0.8043478261	0.7692307692	0.7226890756	0.8181011535	0.8327508737	0.7354409318	0.5806451613
1671	0.9928612474	0.6110871876	0.8043478261	0.7692307692	0.7226890756	0.8181011535	0.8327508737	0.7354409318	0.5806451613
1672	0.9928653732	0.6109640398	0.8048533873	0.7692307692	0.7226890756	0.8181011535	0.8331668332	0.7375415282	0.5806451613
1673	0.9928757738	0.6107366915	0.8048533873	0.7692307692	0.7226890756	0.8181011535	0.8331668332	0.7375415282	0.5806451613
1674	0.9928763345	0.6106428132	0.8048533873	0.7692307692	0.7226890756	0.8181011535	0.8331668332	0.7375415282	0.5806451613
1675	0.9928923784	0.6103729583	0.8063700708	0.7692307692	0.7226890756	0.8209219858	0.8345827086	0.7375415282	0.5806451613
1676	0.9929001546	0.61022424	0.8063700708	0.7692307692	0.7226890756	0.8209219858	0.8345827086	0.7375415282	0.5806451613
1677	0.9929034892	0.6101486601	0.8053589484	0.7692307692	0.7226890756	0.8201948627	0.8335832084	0.7354409318	0.5806451613
1678	0.992909211	0.6099516119	0.806875632	0.7692307692	0.7226890756	0.8209219858	0.835	0.7396351575	0.5806451613
1679	0.9929219307	0.6097299117	0.806875632	0.7692307692	0.7226890756	0.8209219858	0.835	0.7396351575	0.5806451613
1680	0.9929313025	0.6095448547	0.806875632	0.7692307692	0.7226890756	0.8209219858	0.835	0.7396351575	0.5806451613
1681	0.9929416917	0.6093682651	0.806875632	0.7692307692	0.7226890756	0.8209219858	0.835	0.7396351575	0.5806451613
1682	0.9929502876	0.6092072251	0.806875632	0.7692307692	0.7226890756	0.8209219858	0.835	0.7396351575	0.5806451613
1683	0.9929610474	0.6090514743	0.8073811931	0.7692307692	0.7226890756	0.8209219858	0.8354177089	0.7417218543	0.5806451613
1684	0.9929791127	0.608740879	0.8073811931	0.7692307692	0.7226890756	0.8209219858	0.8354177089	0.7417218543	0.5806451613
1685	0.9929876617	0.6085424283	0.8078867543	0.7692307692	0.7226890756	0.8219663419	0.8358358358	0.7417218543	0.5806451613
1686	0.9929961449	0.6084492484	0.8078867543	0.7692307692	0.7226890756	0.8219663419	0.8358358358	0.7417218543	0.5806451613
1687	0.9930023555	0.6083295738	0.8078867543	0.7692307692	0.7226890756	0.8219663419	0.8358358358	0.7417218543	0.5806451613
1688	0.99300772	0.6081696913	0.8078867543	0.7692307692	0.7226890756	0.8219663419	0.8358358358	0.7417218543	0.5806451613
1689	0.9930103195	0.6080560911	0.8078867543	0.7692307692	0.7226890756	0.8219663419	0.8358358358	0.7417218543	0.5806451613
1690	0.9930151486	0.6078778386	0.8083923155	0.7692307692	0.7226890756	0.8230088496	0.8362543816	0.7417218543	0.5806451613
1691	0.9930347106	0.6076669943	0.8083923155	0.7692307692	0.7226890756	0.8230088496	0.8362543816	0.7417218543	0.5806451613
1692	0.9930425149	0.6074780755	0.8083923155	0.7692307692	0.7226890756	0.8230088496	0.8362543816	0.7417218543	0.5806451613
1693	0.9930534986	0.6073362827	0.8083923155	0.7692307692	0.7226890756	0.8230088496	0.8362543816	0.7417218543	0.5806451613
1694	0.9930666244	0.6071606333	0.8078867543	0.7692307692	0.7226890756	0.8219663419	0.8358358358	0.7417218543	0.5806451613
1695	0.9930672886	0.6070566875	0.8078867543	0.7692307692	0.7226890756	0.8219663419	0.8358358358	0.7417218543	0.5806451613
1696	0.9930830055	0.6068057143	0.8078867543	0.7692307692	0.7226890756	0.8219663419	0.8358358358	0.7417218543	0.5806451613
1697	0.9930901589	0.6065935683	0.8083923155	0.7692307692	0.7226890756	0.8230088496	0.8362543816	0.7417218543	0.5806451613
1698	0.9931072928	0.6064415725	0.8083923155	0.7692307692	0.7226890756	0.8230088496	0.8362543816	0.7417218543	0.5806451613
1699	0.9931165414	0.6062710367	0.8078867543	0.7692307692	0.7226890756	0.8219663419	0.8358358358	0.7417218543	0.5806451613
1700	0.9931291463	0.6060775519	0.8078867543	0.7692307692	0.7226890756	0.8219663419	0.8358358358	0.7417218543	0.5806451613
1701	0.9931356168	0.6059782134	0.8078867543	0.7692307692	0.7226890756	0.8219663419	0.8358358358	0.7417218543	0.5806451613
1702	0.9931351982	0.6058831701	0.8083923155	0.7692307692	0.7226890756	0.8230088496	0.8362543816	0.7417218543	0.5806451613
1703	0.9931434717	0.6057268856	0.8083923155	0.7692307692	0.7226890756	0.8230088496	0.8362543816	0.7417218543	0.5806451613
1704	0.9931458356	0.6055789738	0.8088978766	0.7692307692	0.7226890756	0.8237378211	0.8368368368	0.7417218543	0.5806451613
1705	0.9931590972	0.6054342414	0.8088978766	0.7692307692	0.7226890756	0.8237378211	0.8368368368	0.7417218543	0.5806451613
1706	0.993168881	0.6052260377	0.8083923155	0.7692307692	0.7226890756	0.8230088496	0.8362543816	0.7417218543	0.5806451613
1707	0.9931778483	0.6050493663	0.8088978766	0.7692307692	0.7226890756	0.8240495137	0.8366733467	0.7417218543	0.5806451613
1708	0.9931855799	0.6049133879	0.8078867543	0.7692307692	0.7226890756	0.8222811671	0.8356713427	0.7417218543	0.5806451613
1709	0.9931964351	0.6047278129	0.8088978766	0.7692307692	0.7226890756	0.8240495137	0.8366733467	0.7417218543	0.5806451613
1710	0.9932098185	0.6045197854	0.8094034378	0.7692307692	0.7226890756	0.8247787611	0.8372558838	0.7417218543	0.5806451613
1711	0.9932232126	0.6043619423	0.8088978766	0.7692307692	0.7226890756	0.8240495137	0.8366733467	0.7417218543	0.5806451613
1712	0.9932305054	0.6041774918	0.8094034378	0.7692307692	0.7226890756	0.8244680851	0.8374187094	0.7417218543	0.5806451613
1713	0.9932387341	0.6039959603	0.8094034378	0.7692307692	0.7226890756	0.8247787611	0.8372558838	0.7417218543	0.5806451613
1714	0.9932427086	0.6038202643	0.8094034378	0.7692307692	0.7226890756	0.8247787611	0.8372558838	0.7417218543	0.5806451613
1715	0.9932572624	0.6037029853	0.8094034378	0.7692307692	0.7226890756	0.8247787611	0.8372558838	0.7417218543	0.5806451613
1716	0.9932661975	0.6034638019	0.8094034378	0.7692307692	0.7226890756	0.8247787611	0.8372558838	0.7417218543	0.5806451613
1717	0.9932823391	0.6032101759	0.8088978766	0.7692307692	0.7226890756	0.8237378211	0.8368368368	0.7417218543	0.5806451613
1718	0.9932908814	0.6031208291	0.8094034378	0.7692307692	0.7226890756	0.8244680851	0.8374187094	0.7417218543	0.5806451613
1719	0.9932923607	0.6029974158	0.8088978766	0.7692307692	0.7226890756	0.8237378211	0.8368368368	0.7417218543	0.5806451613
1720	0.9933101513	0.6027659418	0.8094034378	0.7692307692	0.7226890756	0.8244680851	0.8374187094	0.7417218543	0.5806451613
1721	0.9933198548	0.6025939499	0.809908999	0.7692307692	0.7226890756	0.8251996451	0.838	0.7417218543	0.5806451613
1722	0.9933312503	0.6023609097	0.8094034378	0.7692307692	0.7226890756	0.8244680851	0.8374187094	0.7417218543	0.5806451613
1723	0.9933364902	0.6022036921	0.809908999	0.7692307692	0.7226890756	0.8244680851	0.8374187094	0.7429519071	0.5957446809
1724	0.9933523702	0.6020284787	0.8104145602	0.7692307692	0.7333333333	0.8251996451	0.8374187094	0.7429519071	0.5957446809
1725	0.9933581456	0.6018082814	0.8119312437	0.7692307692	0.7438016529	0.8277087034	0.8388388388	0.7438016529	0.5806451613
1726	0.9933629702	0.6016389323	0.8109201213	0.7692307692	0.7333333333	0.8259325044	0.8384192096	0.7438016529	0.5806451613
1727	0.9933735144	0.6014497545	0.8109201213	0.7692307692	0.7333333333	0.8259325044	0.838	0.7429519071	0.5957446809
1728	0.993384688	0.6012964127	0.8109201213	0.7692307692	0.7333333333	0.8259325044	0.838	0.7429519071	0.5957446809
1729	0.9933995882	0.6010728908	0.8109201213	0.7692307692	0.7333333333	0.8259325044	0.838	0.7429519071	0.5957446809
1730	0.9934157171	0.6008191919	0.8109201213	0.7692307692	0.7333333333	0.8259325044	0.838	0.7429519071	0.5957446809
1731	0.9934285019	0.600603574	0.8119312437	0.7692307692	0.7333333333	0.826974268	0.8388388388	0.7450331126	0.5957446809
1732	0.9934385312	0.6002990781	0.8124368049	0.7692307692	0.7438016529	0.8277087034	0.8388388388	0.7450331126	0.5957446809
1733	0.9934456578	0.6002189849	0.8119312437	0.7692307692	0.7333333333	0.826974268	0.8388388388	0.7450331126	0.5957446809
1734	0.993454616	0.5999481119	0.8119312437	0.7692307692	0.7333333333	0.826974268	0.8388388388	0.7450331126	0.5957446809
1735	0.9934576119	0.599790137	0.8119312437	0.7692307692	0.7333333333	0.826974268	0.8388388388	0.7450331126	0.5957446809
1736	0.9934763917	0.5995200442	0.8119312437	0.7692307692	0.7333333333	0.826974268	0.8388388388	0.7450331126	0.5957446809
1737	0.9934942079	0.5992756272	0.812942366	0.7692307692	0.7333333333	0.8277087034	0.8394197099	0.7483443709	0.5957446809
1738	0.9934968398	0.5992341705	0.812942366	0.7692307692	0.7333333333	0.8277087034	0.8394197099	0.7483443709	0.5957446809
1739	0.9935100197	0.5989790087	0.8134479272	0.7692307692	0.7438016529	0.8284444444	0.8394197099	0.7483443709	0.5957446809
1740	0.9935249209	0.5988191464	0.8139534884	0.7692307692	0.7438016529	0.8294849023	0.8398398398	0.7483443709	0.5957446809
1741	0.993539918	0.5986033999	0.8139534884	0.7692307692	0.7438016529	0.8294849023	0.8398398398	0.7483443709	0.5957446809
1742	0.9935460569	0.5984682061	0.8139534884	0.7692307692	0.7438016529	0.8294849023	0.8402603906	0.747107438	0.5957446809
1743	0.9935639434	0.59832502	0.8144590495	0.7692307692	0.7438016529	0.8305235138	0.8406813627	0.747107438	0.5957446809
1744	0.9935675363	0.5981724511	0.8144590495	0.7692307692	0.7438016529	0.8305235138	0.8406813627	0.747107438	0.5957446809
1745	0.9935777636	0.5979841835	0.8144590495	0.7692307692	0.7438016529	0.8305235138	0.8406813627	0.747107438	0.5957446809
1746	0.9935859183	0.5977496618	0.8139534884	0.7692307692	0.7438016529	0.8294849023	0.8402603906	0.747107438	0.5957446809
1747	0.9936031631	0.5975341898	0.8139534884	0.7692307692	0.7438016529	0.8294849023	0.8402603906	0.747107438	0.5957446809
1748	0.9936069007	0.5973330805	0.8139534884	0.7692307692	0.7438016529	0.8294849023	0.8402603906	0.747107438	0.5957446809
1749	0.993624217	0.5971209152	0.8139534884	0.7692307692	0.7438016529	0.8294849023	0.8398398398	0.7483443709	0.5957446809
1750	0.9936425865	0.5968855909	0.8144590495	0.7692307692	0.7438016529	0.8305235138	0.8406813627	0.747107438	0.5957446809
1751	0.9936601927	0.5966945593	0.8144590495	0.7692307692	0.7438016529	0.8294849023	0.8402603906	0.7483443709	0.6105263158
1752	0.9936626147	0.5965567026	0.8144590495	0.7692307692	0.7438016529	0.8294849023	0.8402603906	0.7483443709	0.6105263158
1753	0.9936700264	0.5963908163	0.8144590495	0.7692307692	0.7438016529	0.8294849023	0.8402603906	0.7483443709	0.6105263158
1754	0.9936808486	0.5961884812	0.8144590495	0.7692307692	0.7438016529	0.8294849023	0.8402603906	0.7483443709	0.6105263158
1755	0.9936841134	0.5960150804	0.8149646107	0.7692307692	0.7438016529	0.8305235138	0.8406813627	0.7483443709	0.6105263158
1756	0.9936916454	0.5958761754	0.8144590495	0.7692307692	0.7438016529	0.8294849023	0.8402603906	0.7483443709	0.6105263158
1757	0.9936969571	0.5956884566	0.8144590495	0.7692307692	0.7438016529	0.8294849023	0.8402603906	0.7483443709	0.6105263158
1758	0.9937088881	0.5954866749	0.8154701719	0.7692307692	0.7438016529	0.8312611012	0.8412618928	0.7483443709	0.6105263158
1759	0.993723425	0.5952544381	0.8154701719	0.7692307692	0.7438016529	0.8312611012	0.8412618928	0.7483443709	0.6105263158
1760	0.9937312125	0.5950472633	0.8159757331	0.7692307692	0.7438016529	0.8312611012	0.8416833667	0.7504132231	0.6105263158
1761	0.9937347761	0.5949308943	0.8154701719	0.7692307692	0.7438016529	0.8312611012	0.8416833667	0.7491749175	0.5957446809
1762	0.9937440595	0.5946880397	0.8154701719	0.7692307692	0.7438016529	0.8312611012	0.8416833667	0.7491749175	0.5957446809
1763	0.9937497985	0.5944716816	0.8164812942	0.7692307692	0.7438016529	0.8322981366	0.8421052632	0.7504132231	0.6105263158
1764	0.9937610601	0.594246976	0.8164812942	0.7692307692	0.7438016529	0.8322981366	0.8421052632	0.7504132231	0.6105263158
1765	0.9937751932	0.59395608	0.8159757331	0.7692307692	0.7438016529	0.8322981366	0.8421052632	0.7491749175	0.5957446809
1766	0.9937859699	0.5937977362	0.8159757331	0.7692307692	0.7438016529	0.8322981366	0.8421052632	0.7491749175	0.5957446809
1767	0.9937931717	0.5936653426	0.8164812942	0.7692307692	0.7438016529	0.8322981366	0.8421052632	0.7504132231	0.6105263158
1768	0.9938030779	0.5934446805	0.8169868554	0.7692307692	0.7438016529	0.8333333333	0.8425275827	0.7504132231	0.6105263158
1769	0.9938145022	0.5932102499	0.8169868554	0.7692307692	0.7438016529	0.8333333333	0.8425275827	0.7504132231	0.6105263158
1770	0.9938177577	0.5930859219	0.8169868554	0.7692307692	0.7438016529	0.8333333333	0.8425275827	0.7504132231	0.6105263158
1771	0.9938327483	0.5928989985	0.8169868554	0.7692307692	0.7438016529	0.8333333333	0.8425275827	0.7504132231	0.6105263158
1772	0.9938390586	0.5927396253	0.8174924166	0.7692307692	0.7438016529	0.8343666962	0.8429503261	0.7504132231	0.6105263158
1773	0.9938523318	0.5925721661	0.8174924166	0.7692307692	0.7438016529	0.8343666962	0.8429503261	0.7504132231	0.6105263158
1774	0.9938567947	0.5925149029	0.8174924166	0.7692307692	0.7438016529	0.8343666962	0.8425275827	0.7516556291	0.6105263158
1775	0.9938651984	0.5923325045	0.8179979778	0.7692307692	0.7438016529	0.8353982301	0.843373494	0.7504132231	0.6105263158
1776	0.9938758633	0.592185994	0.8185035389	0.7692307692	0.7540983607	0.8361381754	0.843373494	0.7504132231	0.6105263158
1777	0.9938925301	0.5919832951	0.8190091001	0.7692307692	0.7540983607	0.8368794326	0.8435305918	0.7516556291	0.6105263158
1778	0.9938929396	0.59190524	0.8195146613	0.7692307692	0.7540983607	0.8376220053	0.8441102757	0.7516556291	0.6105263158
1779	0.993905415	0.5917165555	0.8195146613	0.7692307692	0.7540983607	0.8376220053	0.8441102757	0.7516556291	0.6105263158
1780	0.9939213156	0.591467927	0.8195146613	0.7692307692	0.7540983607	0.8376220053	0.8441102757	0.7516556291	0.6105263158
1781	0.9939266912	0.591297168	0.8190091001	0.7692307692	0.7540983607	0.8368794326	0.8435305918	0.7516556291	0.6105263158
1782	0.9939353026	0.5911354893	0.8190091001	0.7692307692	0.7540983607	0.836589698	0.8436873747	0.7516556291	0.6105263158
1783	0.9939382238	0.5910145295	0.8190091001	0.7692307692	0.7540983607	0.836589698	0.8436873747	0.7516556291	0.6105263158
